0000001USBankStandardAbbreviationsGlossaryVersion,v34
Obsolete,OBS
Occupance,OCCPNC
Occupancy,OCCPNCY
Occupant,OCCPNT
Occupation,OCCPTN
Occupied,OCCPD
Occupy,OCCPY
Occur,OCCR
Occurred,OCCRD
Occurrence,OCCRNC
Occurs,OCCRS
October,OCT
Odd,ODD
Odd Lot,ODL
Odometer,ODMTR
Ods,ODS
Of,OF
Off,OFF
Offer,OFFER
Offered,OFFRD
Offering,OFFRNG
Office,OFFC
Office Of Foreign Assets Control,OFAC
Office of the Comptroller of the Currency,OCC
Officer,OFFCR
Official,OFICL
Offline,OFFLN
Offpeak,OFFPK
Offset,OFFST
Olap,OLAP
Olathe Business Center,OBC
Olb,OLB
Old,OLD
Oldest,OLDST
Oltp,OLTP
Omit,OMIT
Omni,OMNI
Omnibus,OMNIBS
Omnichannel,OMNICHNL
On,ON
On Account,OA
On Line,ONLN
On Line Status Display,OLSD
On Us,ONUS
One,1
One Time,ONT
Ongoing,ONGNG
Ongoing Maintenance,OGM
Online,ONLN
Online Banking,OLB
Online Status Display,OLSD
Only,ONLY
Open,OPEN
Open Source Software,OSS
Opened,OPND
Opening,OPNNG
Operand,OPRND
Operating,OPRTNG
Operating Company,OPCO
Operating System,OS
Operation,OPRTN
Operational,OPRTNL
Operational Data Store,ODS
Operations,OPS
Operations Service Revenue System,OSRS
Operative,OPRTV
Operator,OPRTR
Opinion,OPIN
Opportunity,OPPRTNTY
Opt,OPT
Optical,OPTCL
Optimal,OPTML
Optimization,OPTMZTN
Optimize,OPTMZ
Option,OPTN
Option Margin Agreement,OMAG
Optional,OPTNL
Or,OR
Oracle,ORACLE
Oracle Access Manager,OAM
Oracle Financial Services Analytical Application,OFSAA
Oracle Service Bus,OSB
Orange,ORNG
Order,ORD
Order Out,OO
Ordered,ORDD
Ordinal,ORDNL
Organic,ORGNC
Organization,ORG
Organizational,ORGNZTNL
Organizational Unit,OU
Orient,ORNT
Orientation,ORNTN
Oriented,ORNTD
Origin,ORGN
Original,ORIG
Original Issue Discount,OID
Original Issues Discount,OID
Original Margin,OM
Originate,ORGNT
Origination,ORGNTN
Originator,ORGNTR
Orion,ORION
Osb,OSB
Oss,OSS
Other,OTHER
Other Loans Especially Mentioned,OLEM
Other Party,OPTY
Ounce,OZ
Ounce Equivalent,OZE
Out,OUT
Out Of Bounds Process,OBP
Out Of Bounds Processing,OBP
Out of Stock,OOS
Outage,OUTG
Outbound,OTBND
Outgoing,OUTGNG
Outlay,OUTLY
Outlet,OUTLT
Output,OTPT
Outright,OUTRT
Outside,OSD
Outsource,OUTSRC
Outstanding,OTSTNDNG
Outstanding Balance,OSBAL
Outstanding Cash,OCSH
Outstanding Metal,OMTL
Outstanding Trade,OSTRD
Outstandings,OTSTNDNGS
Over,OVER
Over Draft,OD
Over Draft Protection,ODP
Over Limit,OL
Over The Counter,OTC
Overage,OVGE
Overall,OVRALL
Overdraft,OD
Overdraft Interest Family,ODI
Overdraft Reporting Family,ODR
Overdrawn,OVRDRWN
Overflow,OVRFLW
Overflow Sequential Access Method,OSAM
Overhead,OVRHD
Overlap,OVRLAP
Overnight,OVRNGHT
Override,OVRD
Overseas,OVRSEAS
Overseas Duty,OSDY
Overship,OVRSHP
Oversight,OVRSGHT
Overtime,OVRTM
Overview,OVRVW
Own,OWN
Owned,OWND
Owner,OWNR
Owners,OWNRS
Ownership,OWNRSHP
Owning,OWNG
P,P
Pacific,PACFC
Pacific Standard Time,PST
Pack,PACK
Package,PKG
Packet,PCKT
Packing,PACKNG
Pad,PAD
Page,PG
Pager,PAGER
Pages,PAGES
Paid,PAID
Paid In Full,PIF
Pair,PAIR
Pallet,PLLT
Panel,PANEL
Panel Of Takeovers And Mergers,PTM
Paper,PPR
Paper Check,CHK
Paperless,PPRLSS
Paperwork,PAPRWRK
Par,PAR
Paragraph,PRGRPH
Parallel,PARALL
Parameter,PARM
Parcel,PARCL
Parent,PRNT
Parity,PRITY
Parking,PRKNG
Pars,PARS
Parsing,PARSNG
Part,PART
Part Paid,PTPD
Part Time,PRTM
Partial,PARTL
Participant,PRTCPNT
Participate,PRTCPT
Participating,PRTCPTNG
Participation,PRTCPTN
Parties,PRTES
Partimer,PRTTMR
Partition,PARTN
Partner,PRTNR
Partnership,PRTNRSHP
Party,PARTY
Pas,PAS
Pass,PASS
Passenger,PSNGR
Passive,PASSV
Passport,PSSPRT
Password,PWD
Past,PAST
Past Due,PSTDU
Paste,PASTE
Patch,PATCH
Patching,PATCHNG
Path,PATH
Pattern,PTTRN
Pay,PAY
Payable,PYBL
Payback,PYBK
Payback Period,PYBKPRD
Payday,PYDY
Paydex,PAYDEX
Paydown,PYDN
Payee,PAYEE
Payer,PAYR
Paying,PAYNG
Payment,PMT
Payment Card Industry,PCI
Payments,PYMNTS
Payoff,PAYOFF
Payout,PAYOT
Payroll,PYRL
Pc Ach Direct,PCACHD
Pci,PCI
Pdr,PDR
Peak,PEAK
Penal,PENL
Penalize,PNLZ
Penalty,PNLTY
Pending,PNDNG
Penny,PENNY
Pension,PENSN
People,PPL
PeopleFluent,PPLFLNT
Peoplesoft,PPLSFT
Per,PER
Per Day,PRDY
Per Diem,PRDIEM
Per Hour,PHR
Per Month,PRMTH
Per Unit,PUN
Per Week,PWK
Per Year,PYR
Perceive,PERCV
Percent,PCT
Percentage,PCT
Percentile,PCTNTIL
Perform,PRFRM
Performance,PRFRMNC
Performer,PRFRMR
Performing,PRFRMNG
Period,PRD
Periodic,PRDC
Peripheral,PERPHRL
Permanent,PRMNT
Permission,PRMSSN
Permit,PERMT
Perpetual,PRPTL
Perpetuity,PRPTY
Person,PRSN
Person To Person,P2P
Personal,PRSNL
Personal Computer,PC
Personal Identification Number,PIN
Personalization,PRSNLZTN
Personalize,PRSNLZ
Personally Identifiable Information,PII
Personnel,PRSNNL
Pertinent,PRTNNT
Pfam,PFAM
Phase,PHS
Phone,PHN
Photo,PHOTO
Photograph,PHOTO
Physical,PHYS
Physical Data Model,PDM
Physical Metal Option,PMOP
Physician,PHYSCN
Pick,PICK
Picking,PICKNG
Pickup,PCKUP
Picture,PIC
Piece,PIECE
Pieces,PIECES
Pig,PIG
Pii,PII
Pilot,PILOT
Pin,PIN
Pink,PINK
Pipeline,PIPLN
Place,PLC
Placed,PLCD
Placeholder,PLCHLDR
Placement,PLCMT
Plan,PLAN
Planned,PLNND
Planned Unit Development,PUD
Planner,PLNR
Planning,PLNNG
Plant,PLNT
Plastic,PLSTC
Plate,PLT
Platform,PLTFM
Platinum,PLTNM
Play,PLAY
Pledge,PLDG
Pledged,PLGD
Plug,PLUG
Plugin,PLUGN
Plus,PLUS
Point,PNT
Point of Sale,POS
Pointer,PNTR
Points,PNTS
Policies,POLCS
Policy,POLCY
Poll,POLL
Polling,POLNG
Pool,POOL
Poor,POOR
Popular,POPULR
Population,POP
Port,PORT
Portability,PORTBLTY
Portable,PORTBL
Portal,PORTL
Portfolio,PRTFL
Portfolio Management System,PMS
Portfolio Risk Analyst,PRA
Position,PSTN
Positive,POSITV
Possess,POSS
Possession,POSSN
Possessor,POSSR
Post,POST
Postage,PSTG
Postal,PSTL
Postcard,PSTCRD
Posted,PSTD
Posting,POSTNG
Postmark,PSTMRK
Pot,POT
Potential,PTNTL
Pound,POUND
Poverty,PVRTY
Power,PWR
Power Of Attorney,POA
Power Track,PWRTRK
Powerdesigner,PD
Powerpoint,PWRPNT
Powertrack,PWRTRK
Ppv,PPV
Practice,PRCTC
Praecipium,PRAE
Pre,PRE
Pre Monthly,PRMNTH
Preadjusted,PADJ
Preauthorize,PREAUTH
Precede,PRECD
Preceding,PREDNG
Precious,PRECS
Precision,PRCSN
Precomputer,PRCMPTD
Predecessor,PRDCSSR
Predefine,PREDFN
Predefined,PREDFND
Predict,PRDICT
Prediction,PRDICTN
Prefer,PREF
Preference,PRFRNC
Preferences,PRFRNC
Preferred,PRFRRD
Prefill,PREFL
Prefix,PRFX
Prefund,PFUND
Preliminary,PRLMNRY
Premier,PRMR
Premise,PREMS
Premises,PREMSS
Premium,PRM
Prepaid,PRPD
Preparation,PREPN
Prepare,PRPR
Preparer,PRPRR
Prepay,PRPY
Prepayment,PRPYMNT
Preregistration,PRERGST
Prerequisite,PREQ
Presale,PRESL
Prescreen,PRESCRN
Presence,PRSNC
Present,PRSNT
Present Value,PV
Presentation,PRSNTATN
Press,PRESS
Prevent,PREVNT
Preview,PREVW
Previous,PREV
Previous Analysis Cycle,PAC
Previous Business Day,PBD
Previous Cycle,PCYCL
Previous Period,PPRD
Previous Statement,PSTMT
Price,PRC
Price Agreement,PA
Price Earnings Ratio,PE
Price Forecast,PRFC
Price Plan,PRCPLN
Price To Value,PTV
Pricing,PRCNG
Primary,PRMRY
Primary Account Number,PAN
Primary Care Physician,PCPHYS
Primary Care Provider,PCPRVDR
Primary Credit Responsibility,PCR
Primary Key,PK
Prime,PRIME
Principal,PRNCPL
Principal And Interest,PI
Principal Interest Taxes And Insurance,PITI
Principal Interest Taxes Insurance,PITI
Principal Paying Agency,PPA
Principal Paying Agent,PPA
Principal To Principal,PTP
Principle,PRNCPL
Print,PRINT
Printer,PRINTR
Printing,PRINTNG
Prior,PRIOR
Prior Cycle,PCYC
Prior Period,PPRD
Prior Year,PRYR
Priority,PRRTY
Private,PRVT
Privilege,PRVLG
Pro,PRO
Probability,PROBBLTY
Probable,PRBL
Problem,PRBLM
Procedure,PROC
Procedures,PRCDRS
Proceed,PRCD
Proceeding,PRCDNG
Proceeds,PRCDS
Process,PRCS
Process Activation And Message Support,PAMS
Processed,PRCSD
Processing,PRCSNG
Processor,PRCSR
Procure,PROCR
Procurement,PROCRMNT
Produced,PRDCD
Producer,PRDCR
Product,PRDCT
Product Agreement,PDAG
Product Structure,PSTR
Product Transaction,PDTN
Production,PROD
Productive,PRODCTV
Productivity,PRODCTVTY
Profession,PRFSN
Professional,PRFSNL
Profile,PRFL
Profit,PRFT
Profit And Loss,PL
Profit Sharing,PTSH
Profitability,PRFTBLTY
Profitability Reporting Strategy,PRS
Program,PRGRM
Programming,PRGRMMNG
Progress,PRGS
Progressive,PRGSV
Prohibit,PRHBT
Project,PROJ
Project Manager,PM
Project Workbench,PWB
Project Workbench System,PWB
Projected,PRJCTD
Promise,PRMS
Promisee,PRMSE
Promisor,PRMSR
Promissee,PRMSE
Promissor,PRMSR
Promissory,PRMSRY
Promote,PRMT
Promotion,PRMTN
Prompt,PRMPT
Proof,PROOF
Proofsheet,PRFSH
Propensity,PRPNSTY
Propensity To Buy,PTB
Property,PRPRTY
Proposal,PRPSL
Propose,PRPS
Proposed,PRPSD
Proprietary,PRPRTRY
Prorata,PRRTA
Prorate,PRORT
Prorated,PRORTD
Prospect,PRSPCT
Prospective,PRSPCTV
Prospectus,PRSPCTS
Protect,PROT
Protection,PRTCTN
Protocol,PRTCL
Prototype,PRTOTYP
Provide,PRVD
Provided,PRVDD
Provider,PRVDR
Province,PROV
Provision,PRVSN
Provisional,PRVSNL
Proxy,PRXY
Pseudonym,PSEUD
Psycle,PSYCLE
Public,PBLC
Publication,PBLCTN
Publish,PBLSH
Publisher,PBLSHR
Puerto Rican,PRTORCN
Puerto Rico,PR
Punch,PNCH
Purchase,PRCHS
Purchase Order,PO
Purchase Volume Bonus,PVB
Purchasing,PRCHSNG
Pure,PURE
Purge,PRG
Purged,PRGD
Purple,PRPL
Purpose,PRPSE
Purpose Position,PPPN
Pursuit,PURST
Push,PUSH
Put,PUT
Put Call,PCL
Pvc,PVC
Q,Q
Qa,QA
Quad,QUAD
Quadrant,QUADRNT
Qual,QUAL
Qualification,QUALFCTN
Qualifications,QUALFCTNS
Qualifier,QLFR
Qualifile,QLIFILE
Qualify,QLFY
Qualifying,QLFYNG
Quality,QLTY
Quality Assurance,QA
Quality Control,QC
Quantity,QTY
Quarter,QTR
Quarter Century Club,QCC
Quarterly,QTRLY
Quarterly Planning Report,QPR
Quartile,QRTL
Quasi,QUASI
Query,QRY
Query Management Facility,QMF
Question,QSTN
Questionnaire,QSTNR
Questions,QSTNS
Queue,QUE
Queuing,QUENG
Quick,QUICK
Quit,QUIT
Quiz,QUIZ
Quotation,QUOTTN
Quote,QT
R,R
Race,RACE
Racf,RACF
Rack,RACK
Radio,RADIO
Railroad,RR
Rain,RAIN
Raise,RSE
Random,RNDM
Random Access Memory,RAM
Range,RNG
Rank,RANK
Rapid,RAPID
Rate,RT
Rated,RTED
Ratelibid,RTLBD
Ratelibor,RTLBR
Ratelimean,RTLMN
Rating,RATNG
Ratio,RATIO
Ration,RATN
Rationale,RATNL
Raw,RAW
Re,RE
Re Derivation,RDRV
Re Transmission,RTRNMSN
Re Transmit,RTRNSMT
React,REACT
Reaction,RCTN
Reactivate,REACTVT
Reactivation,REACTVTN
Reactive,REACTV
Read,READ
Readiness,READNSS
Ready,READY
Reage,REAGE
Real,REAL
Real Estate Owned,REO
Real Estate Settlement Procedures Act,RESPA
Realise,RLS
Realize,RLZ
Realized,RLZD
Reallocate,RALCT
Reallocation,RALCTN
Realm,REALM
Reamortization,REAMORT
Reapproval,RAPPRVL
Reason,RSN
Reassign,RASSGN
Rebate,RBTE
Rebuild,REBLD
Recalculate,RCLCT
Recall,RECALL
Recapture,RECPTR
Recast,RECAST
Receipt,RECPT
Receipts,RECPTS
Receivable,RCVBL
Receive,RCV
Receive Versus Payment,RVP
Received,RCVD
Receiver,RCVR
Receiving,RCVNG
Recent,RCNT
Recertification,RCRTFCTN
Recipient,RCPNT
Reciprocal,RECPRCL
Reciprocate,RECPRCT
Reclass,RECLASS
Reclassification,RECLASS
Reclassify,RECLASS
Recognition,RCGNTN
Recognize,RCGNZ
Recognized,RCGNZD
Recommend,RCMND
Recommended,RCMNDD
Recompute,RCMPT
Reconcile,RECNCL
Reconciliation,RECNCLN
Recondition,RCNDTN
Reconfirm,RCNFRM
Record,REC
Recorded,RECRDD
Recording,RECRDNG
Recordkeeping,RECRDKPNG
Recount,RECNT
Recourse,RCRS
Recover,RCOVR
Recovered,RCOVRD
Recoveries,RCOVRS
Recovery,RCOVRY
Recovery Management System,RMS
Recovery Point Objective,RPO
Recovery Time Objective,RTO
Recreation,RCRTN
Recruit,RCRT
Recruiting,RCRTNG
Recruitment,RCRTMNT
Recuperate,RECUPRT
Recur,RECUR
Recurrence,RECURNC
Recurring,RCRNG
Recursive,RCRSV
Recycle,RECYCL
Red,RED
Red Hat,REDHT
Redeem,REDM
Redemption,RDMPTN
Redeposit,RDEP
Redo,REDO
Reduce,REDC
Reduction,RDCTN
Redundancy,REDNDNCY
Redundant,REDNDNT
Refer,REFER
Reference,RFRNC
Referential Integrity,RI
Referral,REFRRL
Referred,REFRRD
Referred Business,RFBU
Referring,RFRNG
Reform,RFRM
Refresh,RFRSH
Refreshed,RFRSHD
Refund,RFND
Refunded,RFNDD
Refurbish,RFRBSH
Refuse,REFUSE
Regard,RGRD
Regarding,RGRDNG
Region,RGN
Regional,RGNL
Register,RGSTR
Registered,RGSTRD
Registration,RGSTRTN
Regress,RGRSS
Regression,RGRSSN
Regular,RGLR
Regulation,RGLTN
Regulation E,REGE
Regulatory,RGLTRY
Regulatory Authority,RGAU
Regulatory Exam,REGEXM
Rehire,RHIRE
Reimbursable,RMBRSBL
Reimburse,RMBRS
Reimbursement,RMBRSMNT
Reinvest,RNVST
Reinvestment,RNVSTMNT
Reissue,REISSUE
Reissuere,REISSURE
Reit,REIT
Reject,RJCT
Rejection,RJCTN
Rekey,REKEY
Relate,RLT
Related,RLTD
Relation,RLTN
Relational,RLTNL
Relational Database Management System,RDBMS
Relations,RLTNS
Relationship,RLTNSHP
Relationship Profitability Management,RPM
Relative,RLTV
Release,RELS
Relevant,RLVNT
Reliability,RLBLTY
Reliable,RLBL
Relief,RELF
Relocate,RLCT
Relocation,RLCTN
Rely,RELY
Remain,REMN
Remainder,RMNDR
Remaining,RMNNG
Remark,RMK
Remarks,RMKS
Remediate,RMDT
Remediation,RMDTN
Remember,REMMBR
Reminder,RMINDR
Remit,REMIT
Remittance,RMTNC
Remodel,REMDL
Remote,RMT
Removal,RMOVL
Remove,RMOV
Removed,RMOVD
Renegotiate,RNGTE
Renegotiation,RNGTN
Renew,RNEW
Renewal,RNEWL
Renewed,RNEWD
Rent,RENT
Rental,RNTL
Rented,RNTD
Renter,RNTR
Renumerate,RNMRT
Renumeration,RNMRTN
Reopen,ROPN
Reorder,RERDR
Reorder Level,ROL
Reorder Quantity,ROQ
Reorganization,REORG
Reorganize,REORG
Repair,RPAIR
Repay,RPY
Repayment,RPYMNT
Repeat,RPET
Repeating,RPETNG
Repetitive,RPETTV
Replace,RPLC
Replaced,RPLCD
Replacement,RPLCMNT
Replay,RPLAY
Replenish,RPLNSH
Replenishment,RPLNSHMNT
Replica,RPLCA
Replicate,RPLCAT
Replication,RPLCATN
Reply,REPLY
Repo,REPO
Report,RPT
Reported,RPTD
Reporting,RPTNG
Reporting Point,RPTNGPT
Reporting Unit,RU
Repository,REPOSTRY
Repossess,REPO
Repossession,REPOSN
Repossessor,REPOSR
Repost,REPOST
Represent,RPRSNT
Representation,RPRSNTN
Representative,RPRSNTV
Reprice,REPRC
Repricing,REPRCNG
Reprint,RPRNT
Reprocess,RPRCS
Repurchase,RPRCHS
Request,RQST
Requested,RQSTD
Requester,RQSTR
Requestor,RQSTR
Require,RQR
Required,RQRD
Requirement,RQRMNT
Requirements,RQRMNTS
Requisition,REQSTN
Requisitioner,REQSTNR
Resale,RSL
Reschedule,RSCHD
Rescinded,RSCND
Rescission,RSCSN
Research,RSRCH
Reservation,RSRVTN
Reserve,RSRV
Reserve Line,RSRVLN
Reserve Requirement,RSVRQ
Reserved,RSVD
ReserveLine,RSRVLN
Reset,RESET
Reship,RSHIP
Residence,RSDNC
Resident,RSDNT
Residential,RSDNTL
Residual,RSDL
Residue,RSD
Resign,RSGN
Resignation,RSGNTN
Resilient,RESLNT
Resolution,RSLTN
Resolve,RSLV
Resolved,RSLVD
Resource,RSRC
Resources,RSRCS
Respond,RESPND
Respondent,RESPNDNT
Responder,RESPNDR
Response,RSPNS
Responsibility,RESPNSBLTY
Responsibility Center Number,RCN
Responsible,RESPNSBL
Rest,REST
Restart,RSTRT
Restful,RESTFL
Restitution,RESTTUTN
Restock,RSTCK
Restrain,RSTRN
Restrict,RSTRCT
Restricted,RSTRCTD
Restriction,RSTRCTN
Restructure,RSTRCTR
Restructured Loan Program,RLP
Result,RSLT
Results,RSLTS
Resume,RSME
Retail,RTL
Retail Price Index,RPI
Retailer,RTLR
Retain,RETN
Retained,RETND
Retained Earnings,RERN
Retention,RETNTN
Retire,RETR
Retired,RETRD
Retirement,RTRMNT
Retouch,RETCH
Retransmission,RTRNMSN
Retransmit,RTRNSMT
Retrieval,RTRVL
Retrieve,RETRV
Retroactive,RETRCTV
Retrofit,RTRFIT
Retry,RETRY
Return,RTRN
Return On Equity,ROE
Return On Investment,ROI
Return On Principal,ROP
Return On Sales,ROS
Returned,RTRND
Returned Deposit Items,RDI
Reuse,REUSE
Revaluation,RVLTN
Revalue,RVAL
Revenue,REVN
Reversal,RVRSL
Reverse,RVRS
Reverse Repo,RREPO
Reverse Repurchase,RRPRCHS
Review,REVW
Reviewer,REVWR
Revise,RVIS
Revised,RVISD
Revision,RVISN
Revocability,RVCBLTY
Revocable,RVCBL
Revoke,RVK
Revolve,RVLV
Revolver,RVLVR
Revolving,RVLVNG
Revolving Account,RA
Reward,RWRD
Rewards,RWRDS
Rework,RWRK
Right,RGHT
Rights,RGHTS
Ring,RING
Risk,RISK
Riskless,RSKLS
Road,ROAD
Roadmap,RDMAP
Roam,ROAM
Role,ROLE
Roll,ROLL
Rollback,RLLBCK
Rolling,RLLNG
Rolling Annual Period,RAP
Rolling Monthly Period,RMP
Rolling Quarter,RQ
Rolling Weekly Period,RWP
Rolling Year,RY
Rollout,RLLOT
Rollover,RLOVR
Rollup,RLLUP
Rolodex,ROLDX
Roof,ROOF
Room,ROOM
Root,ROOT
Rotate,ROTAT
Rotation,ROTATN
Round,RND
Rounding,RNDNG
Route,RTE
Routed,ROTD
Router,ROTR
Routine,ROUTINE
Routing,ROUTNG
Row,ROW
Royalty,ROYLTY
Rps,RPS
Rssd,RSSD
Rule,RULE
Rules,RULES
Run,RUN
Running,RNNG
Rush,RUSH
S,S
Sad,SAD
Safe,SAFE
Safekeeping,SAFKPNG
Safety,SAFTY
Sag,SAG
Salability,SALBLTY
Salary,SAL
Sale,SALE
Sales,SLS
Sales Representative,SLSREP
Salesman,SLSMN
Salesperson,SLSPRSN
Salutation,SALUTN
Salvage,SLVG
Sametime,SMTM
Sample,SAMPL
Samples,SAMPLS
San,SAN
Sap,SAP
Sarbanes Oxley,SOX
Sas,SAS
Satellite,SATLIT
Satisfaction,SATSFCTN
Satisfactory,SATSFCTRY
Satisfy,STSFY
Saturday,SAT
Save,SAVE
Saving,SVNG
Savings,SVNGS
Sblc,SBLC
Scalability,SCALBLTY
Scale,SCAL
Scan,SCAN
Scanned,SCAND
Scanner,SCANR
Scanning,SCANNG
Scenario,SCENRIO
Scene,SCEN
Schedule,SCHDL
Scheduled,SCHDLD
Scheduler,SCHDLR
Scheduling,SCHDLNG
Schema,SCHEMA
Schematic,SCHEMTC
Scheme,SCHEM
School,SCHL
Science,SCNC
Scope,SCOP
Score,SCR
Score Card,SCRCRD
Scorecard,SCRCRD
Scored,SCRD
Scoring,SCRNG
Scp,SCP
Scrap,SCRP
Scratch,SCRTCH
Screen,SCRN
Script,SCRIPT
Scrub,SCRUB
Scrubber,SCRUBR
Sdk,SDK
Seal,SEAL
Search,SRCH
