0000001USBankStandardAbbreviationsGlossaryVersion,v34
Searchspace,SRCHSPC
Season,SEASN
Seasonal,SEASNL
Sec,SEC
Second,SCND
Second Half,2HLF
Second Quarter,2QTR
Secondary,SCNDRY
Secondary Cash Account,SCA
Secondary Marketing System,SMS
Secret,SCRT
Section,SECTN
Sections,SECTNS
Sector,SCTR
Secure,SCUR
Secured,SCURD
Securely,SCURLY
Securities,SCRTS
Securities And Rates Analysis,SARA
Securities And Rates Analysis System,SARA
Securities Trading And Reporting System,STARS
Securitization,SECURE
Security,SCRTY
Security And Exchange Commission,SEC
Seed,SEED
Segment,SEG
Segmentation,SEGMNTTN
Segregate,SGRG
Segregation,SGRGTN
Select,SEL
Selection,SELCTN
Self,SELF
Sell,SELL
Sellable,SELBL
Selldown,SELLDWN
Seller,SLLR
Selling,SLLNG
Seminar,SMNR
Send,SEND
Sender,SNDR
Sending,SNDNG
Senior,SNR
Seniority,SNRITY
Sense,SNS
Sensitive,SNSTV
Sensitive Credit Meeting,SCM
Sensitivity,SNSTVTY
Sensor,SNSOR
Sent,SENT
Sentence,SNTNC
Sentiment,SNTMNT
Separate,SEPRAT
Separation,SEPRATN
Separator,SEPRATR
September,SEP
Sequel,SEQL
Sequence,SEQ
Sequential,SEQNTL
Serial,SER
Serialized,SERLIZD
Series,SERS
Seriously,SRSLY
Serve,SRVE
Served,SRVED
Server,SRVR
Service,SRVC
Service Bureau,SVCBU
Service Continuity Plan,SCP
Service Level Agreement,SLA
Service Now,SRVC_NW
Serviced,SRVCD
Servicer,SRVCR
Services,SRVCS
Servicing,SRVCNG
Servlet,SRVLT
Session,SESN
Set,SET
Setting,SETTNG
Settings,SETTNGS
Settle,SETL
Settled,SETLD
Settlement,SETLMNT
Setup,STUP
Seven,7
Seventeen,17
Severity,SVRTY
Sex,GNDR
Sg,SG
Shadow,SHDOW
Shape,SHAP
Shapes,SHAPS
Shard,SHARD
Share,SHR
Shared,SHRD
Shareholder,SHRHLDR
Shares,SHRS
Sharing,SHRNG
Sheet,SHT
Shelf,SHLF
Shell,SHELL
Shift,SHFT
Ship,SHIP
Shipment,SHPMNT
Shipped,SHIPD
Shipper,SHIPR
Shipping,SHPPNG
Shop,SHOP
Shopper,SHOPR
Short,SHRT
Short term Capital Gain,STCG
Short Term Incentive Compensation,STIC
Shortage,SHRTG
Shortest,SHRTST
Shortfall,SFALL
Shrink,SHRINK
Shrinkage,SHRNKG
Shuttle,SHTTL
Sick,SICK
Side,SIDE
Siebel,SIEBEL
Sign,SIGN
Signage,SIGNG
Signatory,SIGNTRY
Signature,SIGNTR
Signer,SIGNR
Significance,SIGNFCNC
Significant,SIGNFCNT
Silver,SLVR
Sim,SIM
Similar,SMLR
Simple,SIMPL
Simple Personnel Useable Database System,SPUDS
Simulate,SMULAT
Simulation,SMULTN
Since,SINCE
Single,SNGL
Single Family Default Monitoring System,SFDMS
Single Point,SNGLPNT
Single Purchase Limit,SNGLPRCHSLMT
Single Sign On,SSO
Singularity,SNGLRTY
Sink,SNK
Sinking,SNKNG
Sinking Fund,SNKFND
Site,SITE
Sitecatalyst,STCTLYST
Six,6
Sixteen,16
Size,SZ
Skeleton,SKLTN
Skill,SKL
Skim,SKIM
Skip,SKIP
Sla,SLA
Slice,SLICE
Slope,SLOP
Slot,SLOT
Slt,SLT
Small,SMALL
Small Business Financial Exchange,SBFE
Small Business Lending,SBL
Small Business Scoring Solutions,SBSS
Smallest,SMALST
Smarts,SMART
Smoke,SMKE
Smoker,SMKER
Smoking,SMKNG
Smooth,SMOTH
Sms,SMS
Smtp,SMTP
Snap,SNAP
Snapshot,SNAPSHT
Snc,SNC
Snip,SNIP
Snippet,SNIPT
Soap,SOAP
Social,SOCL
Social Security Number,SSN
Society,SOCTY
Society For Worldwide Interbank Financial Telecommunications,SWIFT
Soft,SOFT
Software,SFTW
Software Development Kit,SDK
Sold,SOLD
Sole,SOLE
Solicit,SLCT
Solicitation,SLCTTN
Solution,SOLUTN
Solution Architecture Document,SAD
Some,SOME
Something,SOMTHNG
Song,SONG
Sophisticated,SPHSTCTD
Sort,SORT
Sound,SOUND
Source,SRC
Sourcing,SRCNG
South,SOUTH
Sox,SOX
Space,SPAC
Span,SPAN
Spanish,SPNSH
Spark,SPRK
Speak,SPEAK
Speaker,SPEAKR
Speaking,SPEAKNG
Special,SPCL
Special Handling,SPH
Special Pay,SPPY
Special Value,SPVAL
Specialist,SPCLST
Specialization,SPCLZTN
Specific,SPEC
Specification,SPCFCTN
Specifications,SPCFCTNS
Speed,SPEED
Spell,SPELL
Spend,SPND
Spending,SPNDNG
Spine,SPINE
Splash,SPLSH
Split,SPLT
Spoil,SPOIL
Spoilage,SPLAGE
Sponsor,SPNSR
Sponsored,SPNSRD
Spot,SPOT
Spousal,SPOUSL
Spouse,SPOU
Spread,SPRD
Spreadsheet,SPRDSHT
Sprint,SPRNT
Sql,SQL
Square,SQUAR
Srdf,SRDF
Ssis,SSIS
Sso,SSO
Ssrs,SSRS
Sst,SST
Stabilise,STBLS
Stabilize,STBLZ
Stable,STBL
Stack,STACK
Staff,STAFF
Staff Control Reporting System,SCARS
Stage,STG
Staged,STGD
Staging,STGNG
Stale,STALE
Stamp,STMP
Stand,STND
Standard,STNDRD
Standard And Poor,SANDP
Standard Industrial Classification,SIC
Standard Reference Number,SRN
Standard Settlement Instructions,SSI
Standardized,STNDRDZD
Standards,STNDRDS
Standby,STNDBY
Standing,STNDNG
Stars,STARS
Start,STRT
State,STE
Stated,STTD
Statement,STMNT
Statemented,STMNTD
States,STS
Static,STTC
Station,STN
Statistic,STAT
Statistical,STATSCL
Statistics,STATS
Status,STATUS
Steady,STEADY
Steal,STL
Steel,STEL
Step,STEP
Stereo,STER
Sterling,STLNG
Stick,STICK
Sticker,STICKR
Stock,STCK
Stock Exchange,SE
Stock Exchange Automatic Quotation,SEAQ
Stock Exchange Daily Official List,SEDOL
Stock Keeping Unit,SKU
Stock Split,STCKSP
Stock Transfer,STF
Stolen,STLN
Stop,STOP
Stop Pay,STPPY
Stopover,STPOVR
Storage,STRG
Storage Area Network,SAN
Store,STORE
Stored,STORD
Story,STORY
Strap,STRP
Strata,STRATA
Strategic,STRTGC
Strategy,STRTGY
Stream,STRM
Streamline,STRMLN
Street,ST
Strike,STRK
Strikes,STRKS
String,STRING
Strip,STRIP
Stripe,STRPE
Structure,STRCTR
Structured Query Language,SQL
Stub,STUB
Studio,STUDIO
Style,STYL
Sub,SUB
Sub Analysis,SBAN
Sub Paying Agency,SPA
Sub Paying Agent,SPA
Sub Sequence,SSEQ
Sub Unit,SU
Subaccount,SACC
Subarea,SBARA
Subbrand,SBRND
Subclass,SBCLS
Subclassification,SBCLSFCTN
Subdivide,SBDV
Subdivision,SBDVSN
Subform,SBFRM
Subfunction,SFNCT
Subgroup,SGRP
Subject,SUBJ
Sublimit,SBLMT
Submission,SBMSN
Submit,SBMT
Submitted,SBMTD
Subnet,SUBNET
Subordinate,SBORD
Subproduct,SBPRDCT
Subregion,SBRGN
Subscribe,SUBSCRB
Subscriber,SUBSCRBR
Subscription,SUBSCRPTN
Subsequence,SSEQ
Subsequent,SBSQNT
Subset,SUBSET
Subsidiary,SBSDRY
Substitute,SUBST
Substitution,SUBSTTN
Subsystem,SUBSYS
Subtitle,SUBTTL
Subtopic,SUBTPC
Subtotal,SBTTL
Subtract,SBTRCT
Subtracted,SBTRCTD
Subtraction,SBTRCTN
Subtype,SUBTYP
Subunit,SU
Subvention,SBVNTN
Succeed,SUCCD
Success,SUCC
Successful,SUCCSSFL
Succession,SUCCSSN
Successor,SUCCSSR
Sufficient,SFFCNT
Suffix,SFX
Suggest,SUGST
Suggested,SUGSTD
Suggestion,SUGSTN
Suit,SUIT
Suit Lien Judgment,SLJ
Suitability,SUITBLTY
Sum,SUM
Summarise,SMRS
Summarize,SMRZ
Summary,SMMRY
Summit,SMMT
Sunday,SUN
Sundry,SDRY
Sunset,SNSET
Super,SUPR
Superior,SUPRR
Supermarket,SUPRMKT
Supervise,SPRVS
Supervisor,SPRVSR
Supplement,SPLMNT
Supplemental,SPLMNTL
Supplier,SPPLR
Supply,SPLY
Support,SPPRT
Supportability,SPPRTBLTY
Supported,SPRTD
Suppress,SUPRS
Suppression,SUPRSN
Surcharge,SCHG
Surname,LSTNM
Surplus,SRPLS
Surrogate,SRGT
Survey,SRVY
Survive,SURV
Suse,SUSE
Suspect,SUSPCT
Suspend,SUSPND
Suspended,SUSPNDD
Suspense,SUSP
Suspension,SUSPNSN
Suspicion,SUSPCN
Suspicions,SUSPCNS
Suspicious,SUSPCS
Svn,SVN
Swap,SWAP
Sweep,SWEEP
Swing,SWNG
Swipe,SWIPE
Swiped,SWIPD
Swiss,SWSS
Swiss Bonds,VLRN
Switch,SWTCH
Symbol,SYM
Symmetrix,SYMMTRX
Symmetrix Remote Data Facility,SRDF
Synchronization,SYNCHRNZTN
Synchronize,SYNCHRNZ
Synchronized,SYNCHRNZD
Synchronous,SYNCHRNS
Syndicate,SYND
Syndication,SYNDCTN
Syniverse,SYNVRS
Synonym,SYN
Syntax,SYNTX
Synthetic,SYNTHTC
System,SYS
System Management Tool,SMT
System Management Tool System,SMT
System Management Tools,SMT
System Management Tools System,SMT
System Of Record,SOR
System Service Request,SSR
System Withdrawal Investment Program,SWIP
Systems,SYS
Systems And Data Processing,SDP
Systems And Data Processing Department,SDP
Systems Planning And Control System,SPACS
T,T
Tab,TAB
Table,TBL
Tablet,TABLT
Tabloid,TABLD
Tag,TAG
Take,TAKE
Takedown,TKDWN
Taken,TAKEN
Takeover,TKOVR
Takeovers,TKOVRS
Talent,TLNT
Talisman,TLSMN
Tangible,TANG
Tap,TAP
Tape,TAPE
Tare,TARE
Target,TRGT
Tariff,TARFF
Task,TASK
Tax,TAX
Taxability,TAXBLTY
Taxable,TAXBL
Taxes,TAX
Taxonomy,TAXNMY
Tbd,TBD
Tdr,TDR
Team,TEAM
Team Foundation Server,TFS
Teamsite,TMSTE
Tease,TEAS
Teaser,TEASR
Technical,TECH
Technician,TECHNTN
Technique,TECHNQ
Technology,TECHNLGY
Technology and Operations Services,TOS
Technology Governance Risk Compliance,TGRC
Telco,TELCO
Telecom,TELCM
Telecommunication,TELCMNCTN
Telecommunications,TELCMNCTNS
Telemarketed,TLMRKTD
Telemarketing,TLMRKTNG
Telephone,PHN
Teleprocessing,TLPRCSNG
Television,TELVSN
Telex,TLX
Teller,TLLR
Template,TMPL
Templates,TMPLS
Temporary,TEMP
Tempurature,TEMPRTR
Ten,10
Tender,TNDR
Tenor,TNR
Tenure,TNRE
Teradata,TRDTA
Term,TERM
Terminal,TRMNL
Terminate,TRMNT
Terminated,TRMNTD
Termination,TRMNTN
Terms,TERMS
Territory,TERR
Test,TEST
Testability,TESTBLTY
Tested,TESTD
Testing,TESTNG
Texas,TEXAS
Texas Land And Title Association,TLTA
Text,TXT
Tfs,TFS
Tgrc,TGRC
The,THE
The One Worldwide Management Unit,TOWMU
The Security Association,TSA
Theater,THEATR
Theatre,THEATR
Theatrical,THEATRCL
Theme,THEME
Theoretical,THEO
Thermal,THRML
Theta,THETA
Thing,THNG
Third,THRD
Third Quarter,3QTR
Thirteen,13
This,THIS
This Month,TMO
This Time Only,TTO
This Week,TWK
This Year Thousand,TYR
Thousand,THSND
Thread,THRED
Three,3
Threshold,THRSHLD
Through,THRU
Thumb,THMB
Thumbnail,THMBNL
Thursday,THU
Tibco,TIBCO
Tick,TICK
Ticker,TCKR
Ticker Symbol,TCSYM
Ticket,TKT
Ticketed,TKTD
Ticketing,TKTNG
Tickler,TCKLR
Tier,TIER
Till,TILL
Time,TM
Time Deposit Account,TDA
Time Deposit Accounts,TDA
Time Money,TMNY
Time Period,TMPR
Time Series,TMSR
Time Stamp,TS
Timecard,TMCRD
Timeliness,TMLINESS
Timeout,TMOUT
Timer,TMR
Timestamp,TS
Timing,TMNG
Title,TITLE
Tls,TLS
Tmsa,TMSA
Tne,TNE
To,TO
To Be Announced,TBA
To Be Determined,TBD
Today,TDY
Togaf,TOGAF
Token,TOKEN
Tokenized,TOKNZD
Tolerance,TLRNC
Tomorrow,TMRW
Tonight,TNGHT
Tool,TOOL
Tools,TOOLS
Top,TOP
Topic,TOPIC
Topology,TPLGY
Tos,TOS
Total,TOT
Total Analysis Cycle,TAC
Total System,TSYS
Touch,TOUCH
Trace,TRCE
Traceability,TRCEBLTY
Track,TRK
Tracked,TRKD
Tracking,TRKNG
Tracks,TRKS
Tract,TRACT
Tractor,TRACTR
Tradability,TRDABLTY
Trade,TRD
Trade Tax,TTAX
Trader,TRDR
Trades,TRDS
Trading,TRDNG
Trading Day,TRDAY
Traffic,TRFFIC
Trail,TRAIL
Trailer,TRLR
Train,TRN
Training,TRNG
Trait,TRAIT
Tranche,TRNC
Transact,TRNSCT
Transaction,TXN
Transaction Currency,TRCY
Transaction Level Pricing,TLP
Transaction Log File,TLF
Transactions,TXNS
Transcript,TRNSCRPT
Transcription,TRNSCRPTN
Transfer,TRNSFR
Transfer Agent,TA
Transfer Initiation File,TIF
Transferring,TRNSFRNG
Transform,TRNSFRM
Transformable,TRNSFRMBL
Transformation,TRNSFRMTN
Transformed,TRNSFRMD
Transforming,TRNSFRMNG
Transforms,TRNSFRMS
Transient,TRNSIENT
Transit,TRNST
Transit Dollar,TRDLR
Transit Item,TRITM
Transition,TRNSITN
Translate,TRNSLT
Translation,TRNSLTN
Transmission,TRNSMSN
Transmission Control Facility,TCF
Transmit,TRNSMT
Transmitsecurity,TRNSMITSCRTY
Transmittal,TRNSMTL
Transmittal Unit,TRMSU
Transport,TRNSPT
Transportation,TRNSPRTN
Travel,TRVL
Travel Agency,TRVLAGCY
Travelers,TRVLRS
Travelers Check,TRVLCHK
Travelers Cheques,TRVLCHK
Tray,TRAY
Treasury,TRSRY
Treasury Bill,TBILL
Treasury Bond,TBOND
Treasury Management Service Agreement,TMSA
Treasury Note,TNOTE
Treasury Stock,TSTCK
Treat,TRT
Treatment,TRTMNT
Trend,TRND
Trending,TRNDNG
Trial,TRL
Tries,TRY
Trigger,TRGR
Trip,TRIP
Triple,TRIPL
Trouble,TRBL
Troubled,TRBLD
Troubled Debt Restructure,TDR
Truck,TRUCK
Truncate,TRUNC
Trust,TRST
Trustee,TRSTEE
Trustnow Essentials,TNE
Try,TRY
Tuesday,TUE
Tuition,TUTN
Turn,TURN
Turnaround,TRNRND
Turndown,TRNDWN
Turnover,TRNOVR
Tutor,TUTOR
Tutorial,TUTORL
Twelve,12
Twenty,20
Twitter,TWTTER
Two,2
Two Year,TY
Type,TYP
U,U
U.S. Bank,USBNK
U.S. Bank Home Mortgage,USBHM
U.S. Dollar Equivalent,USDE
Uat,UAT
Ubuntu,UBNTU
Ucc7,UCC7
Ui,UI
Ultimate,ULTMT
Ultragraphics,ULTRGRPHC
Unabsorb,UNABSRB
Unallocated,UNALCTD
Unamortized,UNAMORTD
Unassign,UNASSGN
Unassigned,UNASGND
Unauthorised,UNATHRSD
Unauthorized,UNATHRZD
Unavailable,UNAVLBL
Unbound,UNBND
Uncompensated,UNCMPNSTD
Uncontrolled,UNCNTRLLD
Uncover,UNCVR
Undated,UNDT
Undeliverable,UNDLVRBL
Undelivered,UNDLVRD
Under,UNDR
Underline,UNDRLN
Underlying,UNDRLYNG
Undertake,UNDRTK
Undertaking,UNDRTKNG
Underwrite,UNDRWRT
Underwriter,UNDRWRTR
Underwriting,UNDRWRTNG
Undrawn,UNDRWN
Unearned,UNERND
Unemployed,UNEMPLYD
Unemployment,UNEMPLYMNT
Unified,UNFYD
Uniform,UNFRM
Uniform Residential Loan Application,URLA
Uniform Resource Identifier,URI
Uniform Resource Locator,URL
Uniform Standards Of Professional Appraisal Practice,USPAP
Unify,UNIFY
Union,UNION
Unique,UNIQ
Unit,UNIT
Unit Customer Number,UCN
Unit Of Measure,UOM
United,UNITD
United Kingdom,UK
United States Bank,UNSTBNK
United States Dollar,USD
United States Of America,USA
United States Postal Service,USPS
United States Treasury,UST
Units,UNITS
Universal,UNIVRSL
Universal Database,UDB
Universal Serial Bus,USB
Universe,UNIVRS
University,UNIVRSTY
Unix,UNIX
Unknown,UNKNWN
Unlimited,UNLMTD
Unlink,UNLNK
Unload,UNLOAD
Unordered,UNORDD
Unpaid,UNPD
Unplanned,UNPLNND
Unprocessed,UNPRCSD
Unrealised,UNRLSD
Unrealized,UNRLZD
Unremitted,UNRMTD
Unresolve,UNRSLV
Unresolved,UNRSLVD
Unrounded,UNRNDD
Unscheduled,UNSCHDLD
Unsecured,UNSCRD
Unsettled,UNSTLD
Unsolicited,UNSLCTD
Unspecific,UNSPCFC
Unspecified,UNSPCFD
Unstaged,UNSTGD
Unsuccessful,UNSCSFL
Until,UNTIL
Unused,UNUSED
Unutilized,UUTL
Up,UP
Update,UPDT
Updateable,UPDTBL
Updated,UPDTD
Updater,UPDTR
Upgrade,UPGRD
Upload,UPLD
Upper,UPR
Uppercase,UPRCS
Upsell,UPSELL
Upsert,UPSERT
Upside,UPSIDE
Upstream,UPSTRM
Uptime,UPTM
Urban,URBN
Urgency,URGNCY
Urgent,URGENT
Url,URL
Us,US
Us Bank,USBNK
Us Bank Connections,CNECTNS
Us Bank Home Mortgage,USBHM
US Bank Loan Purpose,USBLP
Usability,USBLTY
Usable,USBL
Usage,USG
Usage Accumulation File,UAF
Usbi,USBI
Use,USE
Useable,USEBL
Used,USED
User,USR
User Acceptance Testing,UAT
User Interface,UI
Users,USERS
Using,USING
Utilisation,UTLSTN
Utiliseutilize,UTLSTLZ
Utilities,UTILITS
Utility,UTILITY
Utilization,UTLZTN
Utilized,UTLZD
V,V
Vacancy,VCNCY
Vacant,VCNT
Vacation,VACTN
Valid,VALID
Validate,VLDT
Validated,VLDTD
Validation,VLDTN
Valoren,VLRN
Valuable,VLBL
Valuation,VALTN
Value,VAL
Value Added Tax,VAT
Variable,VAR
Variance,VRNC
Variation,VARITN
Vault,VAULT
Vdt,CTML
Vdu,CTML
Vehicle,VEH
Vehicle Identification Number,VIN
Velocity,VELOCTY
Vendor,VNDR
Vendor Invoice,VNDRINV
Vendor Payment,VNDRPYMNT
Verification,VRFCTN
Verified,VRFD
Verify,VRFY
Version,VERSN
Versus,VS
Vertical,VRTCL
Vessel,VESSL
Vest,VEST
Vested,VSTD
Vesting,VSTNG
Veteran,VET
Veterans,VETS
Veterans Administration,VA
Via,VIA
Viable,VIABL
Video,VIDEO
View,VIEW
Viewing,VIEWNG
Viewpoint,VWPNT
Views,VIEWS
Vintage,VNTGE
Violate,VIOLT
Violation,VIOLTN
Virtual,VRTL
Virtual Machine,VM
Virtual Memory System,VMS
Virtual Private Network,VPN
Virtual Storage Access Method,VSAM
Virtualization,VRTLZTN
Virus,VIRUS
Visa,VISA
Visa Brand,VISA
Visible,VISBL
Visio,VISIO
Vision,VISION
Visit,VISIT
Visits,VISITS
Visual,VSL
Voice,VOICE
Voice Over IP,VOIP
Voice Response Unit,VRU
Voicemail,VOICML
Void,VOID
Voip,VOIP
Volatile,VLTL
Volume,VOL
Volumes,VOLS
Vote,VOTE
Voting,VOTNG
Voucher,VOUC
Vsam,VSAM
Vulnerability,VLNRBLTY
W,W
W2,W2
W4,W4
Wage,WAGE
Wages,WAGES
Wait,WAIT
Waiting,WAITNG
Waive,WAIVE
Waived,WAVD
Waiver,WAVR
Walk,WALK
Walked,WLKD
Walker,WLKR
Wall,WALL
Wall Street Journal,WSJ
Wan,WAN
Ware,WARE
Warehouse,WHSE
Warm,WARM
Warn,WARN
Warning,WRNG
Warrant,WARNT
Warrants,WARNTS
Warranty,WARRNTY
Waste,WASTE
Watch,WATCH
Water,WTR
Watt,WATT
Watts,WATTS
Wave,WAVE
Wcf,WCF
Wealth,WLTH
Weather,WETHR
Web,WEB
Webex,WEBEX
Webgate,WEBGT
Websphere,WEBSPHR
Wednesday,WED
Week,WK
Week End,WKND
Weekday,WKDY
Weekend,WKND
Weekly,WKLY
Weight,WGHT
Weighted,WGHTD
Weighted Average Cost Of Capital,WACC
Weighted Average Coupon,WAC
Weighted Average Maturity,WAM
Weighting,WGHTNG
Welfare,WELFR
Wertpaper,WERT
West,WEST
When,WHEN
When Issued,WI
Where,WHERE
White,WHT
Whole,WHL
Wholesale,WHSLE
Wide,WIDE
Wide Area Network,WAN
Width,WDTH
Wiki,WIKI
Wikipedia,WKPDA
Will,WILL
Window,WINDW
Windows,WINDWS
Windows Communication Framework,WCF
Wire,WIRE
Wireless,WIRLESS
Wires,WIRES
With,WITH
With Overhead,WOVRHD
Withdraw,WTHDRW
Withdrawal,WTHDRWL
Withdrawn,WTHDRWN
Withheld,WTHHLD
Withhold,WTHHLD
Withholding,WTHHLDNG
Withholding Tax,WTAX
Within,WITHIN
Without,WTHOT
Wizard,WIZRD
Woman,WOMAN
Women,WOMEN
Wood,WOOD
Word,WORD
Work,WRK
Work In Process,WIP
Work Sheet,WRKSHT
Workaround,WRKARND
Workbench,WRKBNCH
Workflow,WRKFLW
Workforce,WRKFRC
Working,WRKNG
Workload,WRKLD
Workplace,WRKPLC
Worksheet,WRKSHT
Workspace,WRKSPC
Workstation,WRKSTN
Workstep,WRKSTP
World,WORLD
World Wide Product Profitability,WWPP
World Wide Web,WWW
Worldwide,WRLDWD
Worldwide Product Profitability System,WWPPS
Worst,WRST
Worth,WRTH
Wrap,WRAP
Write,WRT
Write Down,WRTDN
Write Off,WRTOF
WriteDown,WRTDN
Written,WRTN
Written Off,WRTOF
X,X
Xml,XML
Xml Path,XPATH
Y,Y
Yahoo,YAHOO
Yard,YARD
Year,YR
Year End,YREND
Yearly,YRLY
Yellow,YELOW
Yen,YEN
Yes,YES
Yesmail,YESML
Yesterday,YDY
Yield,YLD
Yield To Maturity,YTM
York,YORK
Your,YOUR
Z,Z
Zero,ZERO
Zip,ZIP
Zip4,ZIP4
Zone,ZONE
